id,name,age,city,country,department,salary,email,join_date,score
, mohamed  ,twenty,LILLE,France,Sales,-100,user@gmail.com,not_a_date,30
807.0,Nadia,28,paris,France, Finance ,-100,invalid-email,not_a_date,100
166.0,Fatima,,,FR,Finance,999999,user@gmail.com,Jan 5 2023,40
809.0,SARA,26,Lyon,FRA,Finance,2000,invalid-email,not_a_date,80
27.0, Mohamed ,23,,FRA,HR,4000,contact@outlook.com,05/01/2023,80
811.0, ali ,25,lyon,france, it ,2200,user@gmail.com,,100
30.0,Mohamed,21, LILLE ,FRA,SALES,2200,contact@outlook.com,05/01/2023,50
813.0,mohamed ,twenty,,,HR,4k,,,40
44.0,,28,LILLE,france,,,contact@outlook.com,2023-01-05,N/A
,,23,Lyon,FR,SALES,4k,test@yahoo.com,not_a_date,30
,  ,20,marseille,France,IT,,,,90
17.0,Omar,26,LILLE,,Sales,,invalid-email,05/01/2023,20
818.0,SARA,,marseille,france,HR,3500,contact@outlook.com,05/01/2023,
819.0,Nadia,30,lyon,france,,4k,,not_a_date,10
499.0,Nadia,twenty,PARIS,,SALES,2200,contact@outlook.com,,80
,Ali,??,,France,SALES,-100,contact@outlook.com,not_a_date,10
151.0,mohamed ,24,,,Finance,999999,,2023-01-05,100
450.0,SARA,20,Lille,,it,1800,user@gmail.com,2023/01/05,60
,Ali,25,Marseille,france,,-100,user@gmail.com,not_a_date,N/A
825.0,Mohamed,25,Lyon,, Sales ,??,invalid-email,,fifty
, Fatima ,twenty,Lyon,FR,it,3000,,,70
827.0,Sara,25,Marseille,FRA,,3000€,,,20
,Omar,30,Lille,FR,,4k,contact@outlook.com,,
,mohamed ,21,Lyon,FRA, Sales ,2000,invalid-email,05/01/2023,50
830.0,Sara,22,lyon,France,HR,,test@yahoo.com,,40
,Ali,24, marseille ,,,2200,invalid-email,Jan 5 2023,70
, ali ,20,lyon,france, Sales ,1800,test@yahoo.com,,90
330.0, Karim ,29,Marseille,,it,,,,N/A
,Nadia,27,lyon,,HR,999999,contact@outlook.com,05/01/2023,fifty
835.0,Nadia,25,lyon,France, HR ,3500,contact@outlook.com,2023/01/05,30
836.0,SARA,28, lyon ,france,HR,-100,,,fifty
837.0,Fatima,21,Paris,FR, HR ,,contact@outlook.com,Jan 5 2023,30
, SARA ,20,,FR,it,2200,contact@outlook.com,2023/01/05,90
839.0,Omar,24,paris,France,SALES,,test@yahoo.com,2023/01/05,60
840.0, SARA ,28,Lille,FR,Marketing,,contact@outlook.com,,100
841.0, mohamed  ,29,LILLE,FR,Sales,-100,invalid-email,2023-01-05,30
,Sara,24,Paris,FRA, Finance ,,contact@outlook.com,2023-01-05,60
, ali ,23,,,Finance,999999,contact@outlook.com,05/01/2023,10
,,27,,, Sales ,3000€,invalid-email,05/01/2023,80
,Amina,28,Paris,,it,4000,test@yahoo.com,,70
189.0,Lina,20,lyon,FR,it,3000,invalid-email,,90
847.0, SARA ,27,marseille,FRA,Marketing,2200,,2023/01/05,N/A
458.0,Mohamed,??,,,Sales,2200,test@yahoo.com,Jan 5 2023,80
, Lina ,21,  ,FRA,Sales,1800,invalid-email,,50
850.0,Omar,27,,france, Finance ,2200,invalid-email,Jan 5 2023,90
851.0,,??,lyon,,Marketing,,,,80
852.0, mohamed  ,20, PARIS ,FR,Marketing,??,,2023/01/05,20
,,24,marseille,france,,-100,,05/01/2023,10
61.0,Nadia,21,,,it,4k,invalid-email,not_a_date,70
444.0, ali ,30,LILLE,,Sales,3500,,,100
8.0,Mohamed,29,Paris,france,it,,,05/01/2023,60
857.0,Youssef,25, marseille ,,it,1800,contact@outlook.com,Jan 5 2023,90
858.0, Omar ,23,,france, Sales ,4k,test@yahoo.com,not_a_date,60
446.0,,??,,FR,Marketing,??,,,60
, Amina ,25,PARIS,France,HR,3000€,contact@outlook.com,Jan 5 2023,fifty
248.0, Lina ,22,paris,france, HR ,3000€,test@yahoo.com,,40
, Amina ,,Lille,,,-100,user@gmail.com,2023/01/05,80
863.0, Sara ,??,PARIS,France,,3500,contact@outlook.com,,60
71.0,,29,Lille,FR,HR,-100,contact@outlook.com,2023-01-05,N/A
865.0, Fatima ,22,PARIS,,Finance,3000,test@yahoo.com,05/01/2023,30
40.0,SARA,twenty, paris ,France,IT,999999,invalid-email,,70
867.0, Sara ,20,,,IT,,user@gmail.com,Jan 5 2023,10
33.0, ali ,20,paris,France,Finance,4k,test@yahoo.com,05/01/2023,
869.0,Sara,22, lyon ,,it,3500,test@yahoo.com,,90
, Amina ,23,Lille,,Sales,2000,,,10
871.0,SARA,23,lyon,france,,1800,,2023-01-05,40
,,,LILLE,FR,HR,,,2023-01-05,30
427.0,Karim,26,Lyon,, Finance ,4000,user@gmail.com,,60
63.0,Sara,28,PARIS,FRA, it ,-100,contact@outlook.com,not_a_date,N/A
875.0,Lina,27,paris,FRA, Marketing ,,,,50
351.0,Fatima,28,marseille,FR,SALES,2500,user@gmail.com,,fifty
,Lina,22,Paris,,,??,user@gmail.com,2023/01/05,80
,  ali  ,21,paris,france,SALES,4000,,not_a_date,20
879.0,Sara,25, Lyon ,FR,Finance,4k,invalid-email,2023-01-05,40
429.0,SARA,27,lyon,,Marketing,999999,,2023/01/05,60
,Amina,26,LILLE,, Marketing ,2200,invalid-email,2023-01-05,20
128.0, Nadia ,23,,france,IT,2000,,2023-01-05,20
,Ali,22,marseille,,it,2200,contact@outlook.com,not_a_date,100
884.0, ali ,twenty,Lille,FRA,,2500,contact@outlook.com,,80
,Youssef,28,Marseille,,,1800,user@gmail.com,2023/01/05,20
196.0, Lina ,??,marseille,FRA,,1800,user@gmail.com,05/01/2023,90
337.0,,, PARIS ,FRA,SALES,2200,contact@outlook.com,,70
888.0,Amina,30,LILLE,,,??,,not_a_date,80
,,22,Lille,France,SALES,3000,invalid-email,not_a_date,70
, Lina ,twenty,lyon,FR, IT ,1800,,2023-01-05,30
428.0,Lina,twenty,  ,France,it,4000,user@gmail.com,2023/01/05,60
182.0, Lina ,20,,france, Finance ,2500,,Jan 5 2023,100
,Sara,??,lyon,France,it,2200,user@gmail.com,not_a_date,60
19.0, ali ,??,marseille,,  ,4000,contact@outlook.com,2023-01-05,N/A
, Ali ,25,marseille,,SALES,3500,,2023-01-05,fifty
896.0,SARA,30,Lyon,FR,,3000€,,Jan 5 2023,30
314.0,Lina,26, Lyon ,FRA,Sales,3000€,test@yahoo.com,Jan 5 2023,50
24.0,Amina,26,Lyon,,Sales,-100,,2023-01-05,100
172.0,Sara,29,Lille,FRA,SALES,2500,contact@outlook.com,,20
333.0,Omar,twenty, lyon ,FRA,  ,3500,test@yahoo.com,2023/01/05,70
,Omar,27,,, HR ,1800,,,90
902.0,Amina,27,Lyon,,,3000,,not_a_date,fifty
314.0,,29,,France,  ,2500,contact@outlook.com,2023/01/05,30
904.0,SARA,30,lyon,FRA,SALES,3500,user@gmail.com,,40
433.0,Youssef,??,lyon,, HR ,3000,,not_a_date,40
906.0,Sara,22, Lyon ,France,Finance,999999,contact@outlook.com,2023/01/05,80
286.0,Karim,30,Paris,france,HR,3000,test@yahoo.com,2023-01-05,50
404.0, ali ,28,PARIS,,IT,-100,invalid-email,,10
909.0,Lina,29,lyon,France, SALES ,3500,,,20
,,22,Lyon,France,  ,2000,,,100
,Youssef,27, paris ,france,Sales,999999,contact@outlook.com,Jan 5 2023,100
377.0,mohamed ,,Lyon,FRA, Finance ,2200,user@gmail.com,05/01/2023,40
496.0,Nadia,26,lyon,, IT ,,,Jan 5 2023,N/A
914.0,Lina,28, marseille ,FRA,Finance,3000,test@yahoo.com,Jan 5 2023,80
366.0,,24,Paris,,IT,-100,,,10
, Fatima ,24, Lille ,FRA,Marketing,??,,Jan 5 2023,fifty
917.0,Omar,??,Lyon,FRA,SALES,1800,invalid-email,Jan 5 2023,50
918.0,Youssef,23,PARIS,FRA,it,999999,,2023/01/05,fifty
17.0,,21,LILLE,FRA,SALES,3500,,2023/01/05,20
920.0,SARA,24,Lille,France, it ,4000,,,90
377.0,Nadia,,Paris,France,HR,??,invalid-email,,
922.0,Karim,23,,FR,it,4k,user@gmail.com,2023-01-05,30
,SARA,twenty,,france,SALES,999999,contact@outlook.com,2023/01/05,80
,Mohamed,24,PARIS,, it ,999999,contact@outlook.com,05/01/2023,20
212.0, Mohamed ,26,marseille,,Finance,1800,user@gmail.com,not_a_date,
,Fatima,21,LILLE,france,Marketing,-100,test@yahoo.com,2023-01-05,70
316.0,Amina,24,PARIS,France,it,2200,,2023-01-05,10
,Karim,twenty,LILLE,,,2000,test@yahoo.com,,40
97.0,Youssef,,LILLE,FRA,HR,4000,test@yahoo.com,not_a_date,40
421.0,SARA,30,Lyon,FRA,HR,4000,test@yahoo.com,2023-01-05,50
499.0,Fatima,29,LILLE,france, it ,4k,,,80
932.0,Nadia,22,Marseille,,SALES,??,test@yahoo.com,,70
362.0, SARA ,29,lyon,France,Sales,3000€,user@gmail.com,2023-01-05,60
934.0,Nadia,25,,,IT,1800,contact@outlook.com,not_a_date,100
195.0,Karim,30,Marseille,france,,1800,,05/01/2023,50
, Nadia ,25,LILLE,france,Sales,3500,,not_a_date,70
72.0,Sara,25, Paris ,france,,3000,,Jan 5 2023,70
144.0,Amina,??,lyon,,it,4000,test@yahoo.com,Jan 5 2023,N/A
939.0,Omar,??,,,,1800,test@yahoo.com,05/01/2023,10
940.0,Ali,27,lyon,france,,4000,user@gmail.com,2023/01/05,10
226.0,SARA,28,LILLE,FRA,,2000,,,30
63.0,Sara,23, lyon ,france,HR,-100,,,50
,Amina,23,,France,,999999,,05/01/2023,70
944.0, Fatima ,twenty,LILLE,,Sales,3500,user@gmail.com,Jan 5 2023,
945.0,Karim,25,,France,it,2200,user@gmail.com,2023-01-05,80
, ali ,27,LILLE,,Marketing,4k,,2023-01-05,60
947.0, ali ,29,LILLE,FR,HR,2500,user@gmail.com,,
144.0,mohamed ,20,paris,,SALES,2000,invalid-email,Jan 5 2023,30
122.0,Sara,20,Lyon,france, SALES ,999999,invalid-email,Jan 5 2023,
,Mohamed,21,lyon,FRA,SALES,-100,contact@outlook.com,,100
67.0,  ali  ,21, Marseille ,,Finance,,invalid-email,2023/01/05,80
,Amina,26,paris,FRA,it,4k,test@yahoo.com,2023/01/05,
953.0,Ali,28,Marseille,FRA,Finance,??,,,30
476.0,Omar,30,,,Sales,3000,invalid-email,2023/01/05,20
464.0,Youssef,22,PARIS,,Marketing,2500,,2023/01/05,50
956.0, Omar ,21,Paris,,Sales,3000€,invalid-email,2023/01/05,20
,SARA,29,lyon,FR, Marketing ,4k,user@gmail.com,,90
958.0,SARA,30, LILLE ,france,HR,4000,user@gmail.com,2023-01-05,70
,Youssef,25,,,,999999,,2023/01/05,100
413.0,Lina,??,PARIS,france,HR,2000,,not_a_date,50
,Sara,26,Lille,France, IT ,4000,user@gmail.com,2023-01-05,30
335.0,Nadia,,marseille,,,3000,,,100
, ali ,,,FRA,Marketing,2000,test@yahoo.com,05/01/2023,10
964.0,,20,Lyon,France,Finance,,,05/01/2023,
123.0,,30,Lille,france,Sales,3000,invalid-email,05/01/2023,80
966.0,Sara,22, PARIS ,,,,invalid-email,2023-01-05,80
967.0,Fatima,24,  ,FRA,IT,3500,user@gmail.com,2023-01-05,
,Karim,26,LILLE,,,3000,user@gmail.com,2023/01/05,70
,Amina,,,,,2500,,2023-01-05,90
9.0,Amina,25,Lille,France,Marketing,??,invalid-email,2023/01/05,20
, ali ,25,LILLE,, SALES ,1800,test@yahoo.com,Jan 5 2023,N/A
98.0,Lina,27, Lyon ,,Finance,4k,,Jan 5 2023,100
, ali ,27,PARIS,FR,SALES,4000,,,N/A
184.0,mohamed ,??, PARIS ,, Finance ,3000,,,20
341.0,Mohamed,22,Lyon,france,,2000,invalid-email,2023/01/05,50
976.0,Omar,20,Paris,FR,Marketing,3500,,05/01/2023,30
, Ali ,twenty,paris,FR,SALES,2000,,05/01/2023,20
978.0,Nadia,24,Marseille,FR, IT ,999999,,Jan 5 2023,30
,,28,  ,,Sales,-100,user@gmail.com,2023/01/05,fifty
980.0, Sara ,twenty,,,Sales,3000€,user@gmail.com,not_a_date,20
,Sara,??,Lyon,FR, HR ,-100,contact@outlook.com,,80
,Nadia,, paris ,france,it,3500,test@yahoo.com,2023-01-05,40
224.0,mohamed ,twenty,Paris,france,,3500,contact@outlook.com,not_a_date,30
43.0, Lina ,, marseille ,FR,Finance,2200,,2023/01/05,fifty
985.0,mohamed ,26,marseille,FRA,,3000€,,Jan 5 2023,10
986.0,mohamed ,20,Lille,France,Sales,3500,contact@outlook.com,2023/01/05,fifty
84.0,Ali,26,Paris,,HR,4k,user@gmail.com,,N/A
,,28,lyon,FRA, SALES ,??,,not_a_date,50
,Lina,25,Paris,FR,,4k,test@yahoo.com,,70
,Fatima,28,,,,-100,contact@outlook.com,,fifty
332.0,mohamed ,23,lyon,France, IT ,3000€,contact@outlook.com,2023/01/05,N/A
,,22,Lille,, Marketing ,2500,user@gmail.com,not_a_date,90
,Lina,twenty,,france,IT,1800,,not_a_date,50
123.0,SARA,26,Lille,France,IT,3500,contact@outlook.com,,90
995.0, Ali ,twenty,,France,,3000,,,10
232.0,Fatima,twenty,,,,4k,test@yahoo.com,Jan 5 2023,50
,mohamed ,??,  ,,HR,-100,invalid-email,not_a_date,N/A
998.0,Lina,28,,france,it,,user@gmail.com,05/01/2023,N/A
217.0,Sara,21,Paris,FRA,HR,,test@yahoo.com,2023/01/05,20
,Omar,26,,,,999999,invalid-email,,50
299.0, ali ,26, LILLE ,,,-100,invalid-email,,30
, Mohamed ,27,LILLE,france,  ,3000€,user@gmail.com,,40
233.0,Ali,,PARIS,,it,2000,,,70
1004.0, Lina ,29,lyon,France,  ,2200,user@gmail.com,Jan 5 2023,50
191.0,Youssef,27,Paris,france,HR,999999,,2023/01/05,10
479.0,,24,Lyon,france,,1800,user@gmail.com,not_a_date,60
1007.0,Karim,27,,FR,,3500,invalid-email,2023/01/05,N/A
, Mohamed ,twenty,PARIS,,,999999,invalid-email,,80
, Lina ,21,,, SALES ,4000,test@yahoo.com,2023/01/05,60
1010.0,  ali  ,27,lyon,,Sales,2200,,2023-01-05,100
,Youssef,28,,France,,2000,test@yahoo.com,not_a_date,90
1012.0, Amina ,28,Lyon,FRA,,1800,user@gmail.com,,90
1013.0,Youssef,twenty,Lyon,france,,2000,,not_a_date,60
, Ali ,27,Paris,FR,SALES,2200,invalid-email,2023-01-05,90
162.0, Youssef ,21,paris,France,,2200,contact@outlook.com,05/01/2023,30
1016.0,Mohamed,24,marseille,,HR,1800,,Jan 5 2023,30
,Ali,24, marseille ,France,it,2200,invalid-email,Jan 5 2023,50
1018.0,Ali,23,Lyon,,Finance,,,,90
1019.0,Youssef,20,Marseille,FRA,  ,4000,user@gmail.com,2023/01/05,10
, Fatima ,20,lyon,,Sales,2500,,,fifty
64.0,Amina,26,LILLE,France,,2500,test@yahoo.com,Jan 5 2023,90
1022.0,Omar,26,Lille,FRA,IT,1800,invalid-email,,100
,Mohamed,20,Paris,FRA,Marketing,4k,contact@outlook.com,,
194.0,,30,Lyon,,,3000,user@gmail.com,05/01/2023,N/A
,Sara,24,paris,FRA,Sales,2200,,not_a_date,50
449.0,Fatima,29,Lille,FR,it,??,contact@outlook.com,,N/A
231.0,Fatima,30, Marseille ,FR, Finance ,,,Jan 5 2023,10
,Mohamed,30, Paris ,,,1800,user@gmail.com,,30
,,,LILLE,FRA,,2000,,,20
1030.0,  ,??,,FRA,Sales,3500,invalid-email,,100
183.0,Mohamed,??,Paris,France,,3500,test@yahoo.com,2023/01/05,10
,Ali,twenty, lyon ,,it,2500,user@gmail.com,,100
320.0, mohamed  ,, Lyon ,france,,3500,user@gmail.com,Jan 5 2023,80
, SARA ,29,Lyon,France,Finance,??,invalid-email,2023-01-05,50
,Nadia,22,Lille,france,HR,2000,,05/01/2023,N/A
1036.0,Youssef,29,Lyon,,Marketing,2500,,2023-01-05,N/A
,Amina,24,,,,1800,invalid-email,,
,Ali,??,Marseille,FRA,SALES,3000,user@gmail.com,,90
238.0,Lina,28,Paris,,Finance,1800,contact@outlook.com,2023/01/05,90
229.0, Ali ,26,Lyon,FR,Sales,4k,user@gmail.com,,40
,Karim,21,Lyon,france,HR,3500,contact@outlook.com,2023-01-05,
1042.0,Ali,27, marseille ,France,it,3000,test@yahoo.com,2023-01-05,80
122.0,,20,Marseille,, Finance ,2000,,not_a_date,80
1044.0, ali ,27,  ,France,Sales,1800,user@gmail.com,2023/01/05,60
,Sara,twenty,PARIS,France,,1800,contact@outlook.com,not_a_date,
1046.0, Sara ,30,Paris,,IT,3000,invalid-email,2023/01/05,20
316.0,Fatima,??,,,IT,,invalid-email,2023/01/05,fifty
, Amina ,21,Marseille,, IT ,,,Jan 5 2023,100
1049.0, Sara ,20,,,Sales,4k,test@yahoo.com,not_a_date,30
,Youssef,25,marseille,FRA,,2200,test@yahoo.com,05/01/2023,fifty
1051.0,Mohamed,24,,FRA,,??,contact@outlook.com,Jan 5 2023,100
, mohamed  ,22,PARIS,FRA,Marketing,4k,contact@outlook.com,Jan 5 2023,60
1053.0,Omar,29,,,HR,1800,test@yahoo.com,not_a_date,90
1054.0,Karim,25, Lyon ,france,Finance,999999,user@gmail.com,Jan 5 2023,40
341.0,SARA,,LILLE,,it,4k,,Jan 5 2023,100
153.0,Lina,22, paris ,FRA,IT,,test@yahoo.com,2023-01-05,
,Fatima,27,,france,Finance,,,,60
,Karim,23,marseille,france, IT ,3500,user@gmail.com,2023-01-05,60
,Sara,22,lyon,FRA,Finance,??,,,60
1060.0,Fatima,23,lyon,france,Finance,3000,,05/01/2023,60
,Fatima,22,Lyon,France, HR ,3000,user@gmail.com,2023-01-05,
70.0, ali ,twenty,paris,FR, Finance ,3000,invalid-email,05/01/2023,60
414.0, ali ,22, Lille ,,SALES,-100,user@gmail.com,2023-01-05,30
1064.0,mohamed ,23,Lyon,, SALES ,-100,contact@outlook.com,Jan 5 2023,100
, Fatima ,20,  ,,Finance,3000€,contact@outlook.com,,30
1066.0,Ali,30,lyon,france,  ,4k,invalid-email,05/01/2023,N/A
41.0,mohamed ,30,,France,HR,3000€,invalid-email,,
,Lina,27,Lille,FRA, HR ,3500,,Jan 5 2023,90
355.0,SARA,27,LILLE,FR, SALES ,??,,,10
1070.0,,23,LILLE,france,SALES,2500,contact@outlook.com,2023/01/05,70
1071.0,,??,Marseille,FR,,2000,test@yahoo.com,,20
151.0,Omar,25, Lyon ,,IT,,,not_a_date,60
218.0, Nadia ,26,marseille,FR,,3500,contact@outlook.com,2023/01/05,10
91.0,Fatima,24,,France,it,2000,contact@outlook.com,,90
,  ali  ,21,lyon,france, Sales ,2000,user@gmail.com,Jan 5 2023,10
1076.0, Lina ,23,,FR,Marketing,3000,,,fifty
349.0,Fatima,,,france,,3000,user@gmail.com,,50
144.0,mohamed ,26,marseille,,IT,,,not_a_date,fifty
1079.0,,26,Lyon,france, Finance ,,test@yahoo.com,not_a_date,100
,mohamed ,27,LILLE,FR, Sales ,3500,test@yahoo.com,2023/01/05,fifty
,Karim,23,LILLE,FRA,,1800,contact@outlook.com,05/01/2023,100
1082.0,Youssef,, Paris ,FRA, it ,3500,test@yahoo.com,2023/01/05,70
351.0, mohamed  ,twenty,Lille,FR,it,4k,user@gmail.com,not_a_date,fifty
1084.0, Mohamed ,25,,,SALES,4000,test@yahoo.com,2023/01/05,20
273.0,Fatima,27,paris,FR,,??,contact@outlook.com,2023-01-05,30
,Omar,22, Paris ,,,1800,test@yahoo.com,05/01/2023,20
466.0,Youssef,23,Lyon,FR,,2000,invalid-email,2023-01-05,60
1088.0,Mohamed,25,marseille,FRA,HR,2000,test@yahoo.com,not_a_date,70
,Sara,26,Lyon,france,Finance,3000,invalid-email,,N/A
340.0,Mohamed,29,,FR,Finance,3000€,,,80
1091.0,Ali,22,LILLE,France, SALES ,4k,test@yahoo.com,not_a_date,60
,,27, LILLE ,FRA,IT,-100,user@gmail.com,Jan 5 2023,
451.0, Lina ,,lyon,FRA,HR,4000,test@yahoo.com,05/01/2023,100
375.0,Nadia,26,,france,Sales,4000,,2023-01-05,40
1095.0, Youssef ,30, Lille ,FR,Sales,-100,,,40
465.0,Karim,twenty,Lille,France, it ,2000,user@gmail.com,not_a_date,fifty
399.0, Karim ,27,PARIS,FR,Finance,3000€,user@gmail.com,2023/01/05,10
,SARA,30,LILLE,FRA, it ,-100,invalid-email,,40
1099.0,Ali,24,paris,,HR,3500,,,80
248.0,Sara,21,Lille,, Finance ,-100,invalid-email,05/01/2023,80
420.0,,22, PARIS ,France,Sales,2200,contact@outlook.com,2023-01-05,90
379.0,Mohamed,21,,France,Marketing,2200,invalid-email,Jan 5 2023,30
, Ali ,30,Lille,france,,-100,user@gmail.com,,
, ali ,30,,France,SALES,-100,contact@outlook.com,2023/01/05,10
1105.0, Ali ,twenty,marseille,france,Finance,3500,test@yahoo.com,05/01/2023,20
8.0,Ali,20,Marseille,france,Sales,2500,user@gmail.com,,
,Mohamed,20,marseille,,Sales,3500,contact@outlook.com,not_a_date,
,Fatima,28, marseille ,FRA,Sales,2500,test@yahoo.com,2023-01-05,60
1109.0,Ali,26,,FR,IT,4000,test@yahoo.com,2023/01/05,40
,,24,,,it,1800,user@gmail.com,05/01/2023,70
,Nadia,21,Lille,,HR,3000,user@gmail.com,not_a_date,60
, Karim ,30,PARIS,FR,HR,??,,Jan 5 2023,
1113.0,Lina,20,,,,4000,,,N/A
,Amina,,Paris,france,IT,4k,user@gmail.com,Jan 5 2023,40
377.0,mohamed ,23,,France,IT,2200,contact@outlook.com,2023/01/05,50
1116.0, Karim ,23,,France,Finance,-100,,2023/01/05,N/A
449.0,Mohamed,24, Marseille ,,IT,3000€,invalid-email,,50
1118.0,Fatima,??,Marseille,FR,Finance,2500,,2023-01-05,
,SARA,,Lyon,,SALES,3000€,contact@outlook.com,05/01/2023,80
1120.0, Sara ,??,LILLE,France, Finance ,1800,,05/01/2023,40
1121.0,Mohamed,29,Lille,france,Finance,3000€,user@gmail.com,2023/01/05,N/A
239.0,Mohamed,,Lyon,france, SALES ,2200,,05/01/2023,50
,Nadia,30,Lyon,FR,,2000,contact@outlook.com,2023/01/05,70
85.0,Nadia,26,Lille,,SALES,999999,test@yahoo.com,,fifty
1125.0,mohamed ,26,marseille,France,Marketing,4k,,05/01/2023,90
1126.0,Youssef,26,LILLE,FR,,3000,invalid-email,not_a_date,100
1127.0,Lina,22,LILLE,france,HR,2500,user@gmail.com,2023-01-05,90
,Lina,27, marseille ,FRA,SALES,-100,contact@outlook.com,2023/01/05,80
,Amina,21, marseille ,France,Sales,4000,,05/01/2023,40
390.0,Youssef,twenty,Marseille,,,??,,Jan 5 2023,N/A
,Karim,26, Lyon ,france,,1800,contact@outlook.com,,N/A
1132.0,SARA,30,,france,Marketing,4k,invalid-email,,30
1133.0,Amina,29,,france,IT,2000,user@gmail.com,,N/A
469.0,Karim,,,France,  ,2500,invalid-email,05/01/2023,70
,Youssef,28, Lille ,,SALES,4k,contact@outlook.com,,70
,,21,paris,,it,2200,contact@outlook.com,,40
,Karim,,lyon,France,HR,,user@gmail.com,2023-01-05,20
,Karim,28,marseille,, Marketing ,-100,invalid-email,05/01/2023,30
1139.0,SARA,22,Lyon,FRA,HR,3000€,user@gmail.com,2023/01/05,100
1140.0, Mohamed ,23,Paris,,HR,999999,test@yahoo.com,Jan 5 2023,70
,,29,paris,,HR,2000,contact@outlook.com,2023-01-05,70
63.0,Sara,25, Paris ,,Finance,,invalid-email,,fifty
1143.0,Ali,24,Paris,,IT,2000,test@yahoo.com,not_a_date,fifty
3.0,Amina,28,lyon,FRA,,999999,contact@outlook.com,not_a_date,70
172.0, ali ,25,Marseille,france,it,??,invalid-email,2023/01/05,100
29.0,,25,paris,France,,-100,invalid-email,,30
, Sara ,??, Lille ,FR,Finance,3500,invalid-email,not_a_date,
337.0,Omar,26,,france, IT ,??,contact@outlook.com,2023-01-05,
1149.0, mohamed  ,,Marseille,,,2500,,2023/01/05,70
,mohamed ,21,Marseille,FRA,,??,,2023-01-05,N/A
197.0,Amina,23,PARIS,,,1800,test@yahoo.com,2023/01/05,fifty
44.0,,30,Lille,FRA,HR,,user@gmail.com,2023/01/05,
1153.0,Fatima,23,PARIS,,Sales,2000,invalid-email,,10
82.0,,26, lyon ,france,Marketing,??,invalid-email,,20
1155.0,,28,,,,2000,,Jan 5 2023,40
, mohamed  ,29,paris,,it,4000,,,N/A
371.0, ali ,30,Lille,FRA,Finance,2500,contact@outlook.com,2023-01-05,50
1158.0,Sara,25,,france,Sales,4k,contact@outlook.com,05/01/2023,60
488.0, Amina ,,Paris,FR, IT ,4k,,05/01/2023,70
216.0,mohamed ,25,,france,  ,??,,not_a_date,40
54.0,Ali,28,LILLE,FR,HR,3000,test@yahoo.com,2023/01/05,
1162.0,Amina,24, PARIS ,,IT,4k,contact@outlook.com,Jan 5 2023,90
1163.0,Youssef,??,,FRA,Finance,,contact@outlook.com,,70
30.0,Mohamed,??, Lyon ,, Finance ,-100,,2023-01-05,fifty
91.0,SARA,26,lyon,,HR,1800,,2023/01/05,60
,Nadia,25,marseille,FRA,Sales,3000€,,Jan 5 2023,50
1167.0,SARA,??,Lille,FRA,Sales,2200,contact@outlook.com,,fifty
1168.0,,,lyon,FRA, HR ,4k,test@yahoo.com,2023/01/05,N/A
247.0,,22,Lyon,france,Finance,-100,,2023-01-05,60
, Sara ,30,PARIS,FRA, SALES ,??,test@yahoo.com,2023-01-05,20
182.0, Mohamed ,20,paris,,it,4k,invalid-email,05/01/2023,
369.0,Fatima,20, paris ,france,SALES,,contact@outlook.com,,100
1173.0,  ali  ,,marseille,,Sales,999999,invalid-email,,
195.0, ali ,30,LILLE,FR, IT ,2000,user@gmail.com,2023-01-05,20
, ali ,28, Lyon ,France,,3000,,,20
, Mohamed ,26,LILLE,,SALES,3000,,05/01/2023,20
1177.0,SARA,??, Lille ,france,SALES,-100,user@gmail.com,2023/01/05,90
,mohamed ,twenty,Lille,FRA,Sales,3000€,,not_a_date,N/A
,Sara,twenty,Lyon,,Sales,2200,,,30
,Nadia,twenty,Marseille,France,IT,2200,,05/01/2023,
1181.0, Omar ,24, Paris ,France,Sales,3000€,contact@outlook.com,Jan 5 2023,90
87.0, ali ,20,Lyon,FR,IT,3000€,contact@outlook.com,,90
1183.0,Amina,27,Marseille,,it,4k,,not_a_date,40
1184.0,  ali  ,??,Paris,france,IT,2500,test@yahoo.com,Jan 5 2023,40
1185.0,Amina,28, Lyon ,,it,3000,test@yahoo.com,,100
1186.0,Omar,24, lyon ,FRA, HR ,4000,invalid-email,2023-01-05,50
346.0,SARA,22,Lille,france,Sales,??,,Jan 5 2023,
,Fatima,,Marseille,,,4k,test@yahoo.com,2023/01/05,30
161.0,Karim,20,,france,Sales,3000,user@gmail.com,not_a_date,20
, Karim ,21,Marseille,, Sales ,3500,contact@outlook.com,,50
1191.0, Youssef ,20,paris,FRA,Finance,4000,user@gmail.com,,20
,SARA,24,,FRA,Sales,3000€,contact@outlook.com,,100
443.0,Omar,24,,France, IT ,2200,contact@outlook.com,,70
92.0, mohamed  ,,,,,4k,invalid-email,2023/01/05,100
65.0, Ali ,30,Lille,,HR,??,test@yahoo.com,05/01/2023,70
,Youssef,20,,FR,Finance,??,,2023/01/05,N/A
1197.0,Nadia,25,LILLE,,Marketing,3000,invalid-email,not_a_date,N/A
1198.0,Youssef,30, paris ,FR,SALES,999999,contact@outlook.com,,20
1199.0, Sara ,,Lyon,France,HR,4k,user@gmail.com,2023-01-05,N/A
,,27,Paris,FRA,,-100,test@yahoo.com,2023/01/05,80
, ali ,28,paris,FRA,IT,4k,test@yahoo.com,,N/A
,Karim,,Lille,, it ,2500,,,90
