id,name,age,city,country,department,salary,email,join_date,score
752.0, Fatima ,28.0,marseille,FR,SALES,2200.0,contact@outlook.com,,50.0
753.0,Ali,21.0,,France,HR,-100.0,invalid-email,,70.0
754.0,Sara,22.0,,FRA,,999999.0,,,70.0
755.0,Nadia,28.0,marseille,,,4000.0,contact@outlook.com,,30.0
,Ali,29.0,LILLE,,Finance,-100.0,,,70.0
,Amina,25.0,Paris,France,,-100.0,contact@outlook.com,2023-01-05,100.0
, Sara ,22.0,Lille,FR,,3000.0,user@gmail.com,,100.0
759.0,Nadia,30.0,,, Sales ,2500.0,,,50.0
296.0,Amina,20.0, Marseille ,,IT,2500.0,invalid-email,,80.0
,Lina,26.0,Marseille,FR,Marketing,2200.0,user@gmail.com,,100.0
383.0,SARA,25.0,,FR,IT,2500.0,invalid-email,,30.0
763.0, ali ,24.0,,France,Marketing,2500.0,user@gmail.com,,90.0
39.0,Youssef,22.0,,FR, Marketing ,3000.0,user@gmail.com,,20.0
765.0,,29.0,PARIS,,,3500.0,test@yahoo.com,,50.0
766.0,Nadia,22.0,Lille,France,it,2000.0,test@yahoo.com,,30.0
428.0, mohamed  ,26.0,marseille,france,,-100.0,,,40.0
,,25.0,Paris,, Marketing ,999999.0,user@gmail.com,2023-01-05,30.0
237.0,Nadia,24.0, LILLE ,,,2500.0,invalid-email,,50.0
199.0,Youssef,22.0, Lille ,FRA, IT ,3000.0,invalid-email,,50.0
, ali ,20.0,paris,,it,4000.0,,,50.0
171.0,Youssef,25.0, paris ,FR,SALES,2500.0,,,40.0
,Amina,25.0,Lyon,,it,2500.0,,,60.0
774.0, ali ,20.0, paris ,France,SALES,2000.0,,2023-01-05,50.0
228.0,Fatima,25.0,lyon,FR,Finance,1800.0,user@gmail.com,,20.0
,  ali  ,25.0,Lyon,, Sales ,-100.0,user@gmail.com,2023-01-05,100.0
66.0, ali ,25.0,,,HR,2000.0,,,50.0
150.0, ali ,21.0,,FRA,Marketing,999999.0,invalid-email,,50.0
394.0,Youssef,22.0, paris ,FR,IT,4000.0,invalid-email,,10.0
132.0, Mohamed ,27.0, paris ,FRA,Finance,2500.0,invalid-email,,50.0
781.0,Mohamed,28.0, marseille ,france,Sales,2500.0,,,20.0
782.0, Sara ,29.0,lyon,FRA, IT ,2500.0,test@yahoo.com,,50.0
783.0,  ali  ,26.0,lyon,france,it,4000.0,,2023-01-05,90.0
362.0,Nadia,26.0,marseille,,Sales,3000.0,test@yahoo.com,2023-01-05,70.0
,,25.0, LILLE ,France,,3500.0,contact@outlook.com,,50.0
786.0, ali ,30.0,paris,FR,,3500.0,user@gmail.com,,80.0
389.0, ali ,23.0,PARIS,,IT,4000.0,,,50.0
356.0,  ,21.0,,,it,2500.0,user@gmail.com,,80.0
789.0,Mohamed,20.0,Lyon,France,Finance,2500.0,invalid-email,2023-01-05,50.0
, Youssef ,27.0,Lille,FRA,IT,1800.0,contact@outlook.com,2023-01-05,60.0
,Ali,26.0, paris ,france,,2500.0,,,90.0
, Amina ,23.0,paris,France,HR,2500.0,,2023-01-05,80.0
,Ali,23.0,,france,IT,2200.0,,2023-01-05,50.0
794.0,Nadia,29.0,PARIS,,Sales,2000.0,user@gmail.com,,100.0
, Fatima ,21.0,Lyon,FRA,it,999999.0,,,70.0
796.0, ali ,29.0,Lille,france,it,999999.0,test@yahoo.com,,10.0
797.0,Lina,21.0,paris,FR,HR,999999.0,invalid-email,,50.0
,Mohamed,27.0, Lyon ,, IT ,2200.0,user@gmail.com,,50.0
313.0,mohamed ,22.0,Paris,FRA,Sales,1800.0,user@gmail.com,,20.0
,Amina,24.0,marseille,,,-100.0,test@yahoo.com,,30.0
327.0, Omar ,27.0, marseille ,france, HR ,2500.0,,2023-01-05,100.0
,Nadia,29.0,paris,,Marketing,3500.0,invalid-email,2023-01-05,90.0
803.0,Sara,28.0,paris,,it,999999.0,,,40.0
, ali ,23.0, lyon ,France,Finance,2000.0,test@yahoo.com,,80.0
805.0,Mohamed,30.0,Paris,France,it,3000.0,test@yahoo.com,,50.0
, mohamed  ,25.0,LILLE,France,Sales,-100.0,user@gmail.com,,30.0
807.0,Nadia,28.0,paris,France, Finance ,-100.0,invalid-email,,100.0
166.0,Fatima,25.0,,FR,Finance,999999.0,user@gmail.com,,40.0
809.0,SARA,26.0,Lyon,FRA,Finance,2000.0,invalid-email,,80.0
27.0, Mohamed ,23.0,,FRA,HR,4000.0,contact@outlook.com,,80.0
811.0, ali ,25.0,lyon,france, it ,2200.0,user@gmail.com,,100.0
30.0,Mohamed,21.0, LILLE ,FRA,SALES,2200.0,contact@outlook.com,,50.0
813.0,mohamed ,25.0,,,HR,2500.0,,,40.0
44.0,,28.0,LILLE,france,,2500.0,contact@outlook.com,2023-01-05,50.0
,,23.0,Lyon,FR,SALES,2500.0,test@yahoo.com,,30.0
,  ,20.0,marseille,France,IT,2500.0,,,90.0
17.0,Omar,26.0,LILLE,,Sales,2500.0,invalid-email,,20.0
818.0,SARA,25.0,marseille,france,HR,3500.0,contact@outlook.com,,50.0
819.0,Nadia,30.0,lyon,france,,2500.0,,,10.0
499.0,Nadia,25.0,PARIS,,SALES,2200.0,contact@outlook.com,,80.0
,Ali,25.0,,France,SALES,-100.0,contact@outlook.com,,10.0
151.0,mohamed ,24.0,,,Finance,999999.0,,2023-01-05,100.0
450.0,SARA,20.0,Lille,,it,1800.0,user@gmail.com,,60.0
,Ali,25.0,Marseille,france,,-100.0,user@gmail.com,,50.0
825.0,Mohamed,25.0,Lyon,, Sales ,2500.0,invalid-email,,50.0
, Fatima ,25.0,Lyon,FR,it,3000.0,,,70.0
827.0,Sara,25.0,Marseille,FRA,,3000.0,,,20.0
,Omar,30.0,Lille,FR,,2500.0,contact@outlook.com,,50.0
,mohamed ,21.0,Lyon,FRA, Sales ,2000.0,invalid-email,,50.0
830.0,Sara,22.0,lyon,France,HR,2500.0,test@yahoo.com,,40.0
,Ali,24.0, marseille ,,,2200.0,invalid-email,,70.0
, ali ,20.0,lyon,france, Sales ,1800.0,test@yahoo.com,,90.0
330.0, Karim ,29.0,Marseille,,it,2500.0,,,50.0
,Nadia,27.0,lyon,,HR,999999.0,contact@outlook.com,,50.0
835.0,Nadia,25.0,lyon,France, HR ,3500.0,contact@outlook.com,,30.0
836.0,SARA,28.0, lyon ,france,HR,-100.0,,,50.0
837.0,Fatima,21.0,Paris,FR, HR ,2500.0,contact@outlook.com,,30.0
, SARA ,20.0,,FR,it,2200.0,contact@outlook.com,,90.0
839.0,Omar,24.0,paris,France,SALES,2500.0,test@yahoo.com,,60.0
840.0, SARA ,28.0,Lille,FR,Marketing,2500.0,contact@outlook.com,,100.0
841.0, mohamed  ,29.0,LILLE,FR,Sales,-100.0,invalid-email,2023-01-05,30.0
,Sara,24.0,Paris,FRA, Finance ,2500.0,contact@outlook.com,2023-01-05,60.0
, ali ,23.0,,,Finance,999999.0,contact@outlook.com,,10.0
,,27.0,,, Sales ,3000.0,invalid-email,,80.0
,Amina,28.0,Paris,,it,4000.0,test@yahoo.com,,70.0
189.0,Lina,20.0,lyon,FR,it,3000.0,invalid-email,,90.0
847.0, SARA ,27.0,marseille,FRA,Marketing,2200.0,,,50.0
458.0,Mohamed,25.0,,,Sales,2200.0,test@yahoo.com,,80.0
, Lina ,21.0,  ,FRA,Sales,1800.0,invalid-email,,50.0
850.0,Omar,27.0,,france, Finance ,2200.0,invalid-email,,90.0
851.0,,25.0,lyon,,Marketing,2500.0,,,80.0
852.0, mohamed  ,20.0, PARIS ,FR,Marketing,2500.0,,,20.0
,,24.0,marseille,france,,-100.0,,,10.0
61.0,Nadia,21.0,,,it,2500.0,invalid-email,,70.0
444.0, ali ,30.0,LILLE,,Sales,3500.0,,,100.0
8.0,Mohamed,29.0,Paris,france,it,2500.0,,,60.0
857.0,Youssef,25.0, marseille ,,it,1800.0,contact@outlook.com,,90.0
858.0, Omar ,23.0,,france, Sales ,2500.0,test@yahoo.com,,60.0
446.0,,25.0,,FR,Marketing,2500.0,,,60.0
, Amina ,25.0,PARIS,France,HR,3000.0,contact@outlook.com,,50.0
248.0, Lina ,22.0,paris,france, HR ,3000.0,test@yahoo.com,,40.0
, Amina ,25.0,Lille,,,-100.0,user@gmail.com,,80.0
863.0, Sara ,25.0,PARIS,France,,3500.0,contact@outlook.com,,60.0
71.0,,29.0,Lille,FR,HR,-100.0,contact@outlook.com,2023-01-05,50.0
865.0, Fatima ,22.0,PARIS,,Finance,3000.0,test@yahoo.com,,30.0
40.0,SARA,25.0, paris ,France,IT,999999.0,invalid-email,,70.0
867.0, Sara ,20.0,,,IT,2500.0,user@gmail.com,,10.0
33.0, ali ,20.0,paris,France,Finance,2500.0,test@yahoo.com,,50.0
869.0,Sara,22.0, lyon ,,it,3500.0,test@yahoo.com,,90.0
, Amina ,23.0,Lille,,Sales,2000.0,,,10.0
871.0,SARA,23.0,lyon,france,,1800.0,,2023-01-05,40.0
,,25.0,LILLE,FR,HR,2500.0,,2023-01-05,30.0
427.0,Karim,26.0,Lyon,, Finance ,4000.0,user@gmail.com,,60.0
63.0,Sara,28.0,PARIS,FRA, it ,-100.0,contact@outlook.com,,50.0
875.0,Lina,27.0,paris,FRA, Marketing ,2500.0,,,50.0
351.0,Fatima,28.0,marseille,FR,SALES,2500.0,user@gmail.com,,50.0
,Lina,22.0,Paris,,,2500.0,user@gmail.com,,80.0
,  ali  ,21.0,paris,france,SALES,4000.0,,,20.0
879.0,Sara,25.0, Lyon ,FR,Finance,2500.0,invalid-email,2023-01-05,40.0
429.0,SARA,27.0,lyon,,Marketing,999999.0,,,60.0
,Amina,26.0,LILLE,, Marketing ,2200.0,invalid-email,2023-01-05,20.0
128.0, Nadia ,23.0,,france,IT,2000.0,,2023-01-05,20.0
,Ali,22.0,marseille,,it,2200.0,contact@outlook.com,,100.0
884.0, ali ,25.0,Lille,FRA,,2500.0,contact@outlook.com,,80.0
,Youssef,28.0,Marseille,,,1800.0,user@gmail.com,,20.0
196.0, Lina ,25.0,marseille,FRA,,1800.0,user@gmail.com,,90.0
337.0,,25.0, PARIS ,FRA,SALES,2200.0,contact@outlook.com,,70.0
888.0,Amina,30.0,LILLE,,,2500.0,,,80.0
,,22.0,Lille,France,SALES,3000.0,invalid-email,,70.0
, Lina ,25.0,lyon,FR, IT ,1800.0,,2023-01-05,30.0
428.0,Lina,25.0,  ,France,it,4000.0,user@gmail.com,,60.0
182.0, Lina ,20.0,,france, Finance ,2500.0,,,100.0
,Sara,25.0,lyon,France,it,2200.0,user@gmail.com,,60.0
19.0, ali ,25.0,marseille,,  ,4000.0,contact@outlook.com,2023-01-05,50.0
, Ali ,25.0,marseille,,SALES,3500.0,,2023-01-05,50.0
896.0,SARA,30.0,Lyon,FR,,3000.0,,,30.0
314.0,Lina,26.0, Lyon ,FRA,Sales,3000.0,test@yahoo.com,,50.0
24.0,Amina,26.0,Lyon,,Sales,-100.0,,2023-01-05,100.0
172.0,Sara,29.0,Lille,FRA,SALES,2500.0,contact@outlook.com,,20.0
333.0,Omar,25.0, lyon ,FRA,  ,3500.0,test@yahoo.com,,70.0
,Omar,27.0,,, HR ,1800.0,,,90.0
902.0,Amina,27.0,Lyon,,,3000.0,,,50.0
314.0,,29.0,,France,  ,2500.0,contact@outlook.com,,30.0
904.0,SARA,30.0,lyon,FRA,SALES,3500.0,user@gmail.com,,40.0
433.0,Youssef,25.0,lyon,, HR ,3000.0,,,40.0
906.0,Sara,22.0, Lyon ,France,Finance,999999.0,contact@outlook.com,,80.0
286.0,Karim,30.0,Paris,france,HR,3000.0,test@yahoo.com,2023-01-05,50.0
404.0, ali ,28.0,PARIS,,IT,-100.0,invalid-email,,10.0
909.0,Lina,29.0,lyon,France, SALES ,3500.0,,,20.0
,,22.0,Lyon,France,  ,2000.0,,,100.0
,Youssef,27.0, paris ,france,Sales,999999.0,contact@outlook.com,,100.0
377.0,mohamed ,25.0,Lyon,FRA, Finance ,2200.0,user@gmail.com,,40.0
496.0,Nadia,26.0,lyon,, IT ,2500.0,,,50.0
914.0,Lina,28.0, marseille ,FRA,Finance,3000.0,test@yahoo.com,,80.0
366.0,,24.0,Paris,,IT,-100.0,,,10.0
, Fatima ,24.0, Lille ,FRA,Marketing,2500.0,,,50.0
917.0,Omar,25.0,Lyon,FRA,SALES,1800.0,invalid-email,,50.0
918.0,Youssef,23.0,PARIS,FRA,it,999999.0,,,50.0
17.0,,21.0,LILLE,FRA,SALES,3500.0,,,20.0
920.0,SARA,24.0,Lille,France, it ,4000.0,,,90.0
377.0,Nadia,25.0,Paris,France,HR,2500.0,invalid-email,,50.0
922.0,Karim,23.0,,FR,it,2500.0,user@gmail.com,2023-01-05,30.0
,SARA,25.0,,france,SALES,999999.0,contact@outlook.com,,80.0
,Mohamed,24.0,PARIS,, it ,999999.0,contact@outlook.com,,20.0
212.0, Mohamed ,26.0,marseille,,Finance,1800.0,user@gmail.com,,50.0
,Fatima,21.0,LILLE,france,Marketing,-100.0,test@yahoo.com,2023-01-05,70.0
316.0,Amina,24.0,PARIS,France,it,2200.0,,2023-01-05,10.0
,Karim,25.0,LILLE,,,2000.0,test@yahoo.com,,40.0
97.0,Youssef,25.0,LILLE,FRA,HR,4000.0,test@yahoo.com,,40.0
421.0,SARA,30.0,Lyon,FRA,HR,4000.0,test@yahoo.com,2023-01-05,50.0
499.0,Fatima,29.0,LILLE,france, it ,2500.0,,,80.0
932.0,Nadia,22.0,Marseille,,SALES,2500.0,test@yahoo.com,,70.0
362.0, SARA ,29.0,lyon,France,Sales,3000.0,user@gmail.com,2023-01-05,60.0
934.0,Nadia,25.0,,,IT,1800.0,contact@outlook.com,,100.0
195.0,Karim,30.0,Marseille,france,,1800.0,,,50.0
, Nadia ,25.0,LILLE,france,Sales,3500.0,,,70.0
72.0,Sara,25.0, Paris ,france,,3000.0,,,70.0
144.0,Amina,25.0,lyon,,it,4000.0,test@yahoo.com,,50.0
939.0,Omar,25.0,,,,1800.0,test@yahoo.com,,10.0
940.0,Ali,27.0,lyon,france,,4000.0,user@gmail.com,,10.0
226.0,SARA,28.0,LILLE,FRA,,2000.0,,,30.0
63.0,Sara,23.0, lyon ,france,HR,-100.0,,,50.0
,Amina,23.0,,France,,999999.0,,,70.0
944.0, Fatima ,25.0,LILLE,,Sales,3500.0,user@gmail.com,,50.0
945.0,Karim,25.0,,France,it,2200.0,user@gmail.com,2023-01-05,80.0
, ali ,27.0,LILLE,,Marketing,2500.0,,2023-01-05,60.0
947.0, ali ,29.0,LILLE,FR,HR,2500.0,user@gmail.com,,50.0
144.0,mohamed ,20.0,paris,,SALES,2000.0,invalid-email,,30.0
122.0,Sara,20.0,Lyon,france, SALES ,999999.0,invalid-email,,50.0
,Mohamed,21.0,lyon,FRA,SALES,-100.0,contact@outlook.com,,100.0
67.0,  ali  ,21.0, Marseille ,,Finance,2500.0,invalid-email,,80.0
,Amina,26.0,paris,FRA,it,2500.0,test@yahoo.com,,50.0
953.0,Ali,28.0,Marseille,FRA,Finance,2500.0,,,30.0
476.0,Omar,30.0,,,Sales,3000.0,invalid-email,,20.0
464.0,Youssef,22.0,PARIS,,Marketing,2500.0,,,50.0
956.0, Omar ,21.0,Paris,,Sales,3000.0,invalid-email,,20.0
,SARA,29.0,lyon,FR, Marketing ,2500.0,user@gmail.com,,90.0
958.0,SARA,30.0, LILLE ,france,HR,4000.0,user@gmail.com,2023-01-05,70.0
,Youssef,25.0,,,,999999.0,,,100.0
413.0,Lina,25.0,PARIS,france,HR,2000.0,,,50.0
,Sara,26.0,Lille,France, IT ,4000.0,user@gmail.com,2023-01-05,30.0
335.0,Nadia,25.0,marseille,,,3000.0,,,100.0
, ali ,25.0,,FRA,Marketing,2000.0,test@yahoo.com,,10.0
964.0,,20.0,Lyon,France,Finance,2500.0,,,50.0
123.0,,30.0,Lille,france,Sales,3000.0,invalid-email,,80.0
966.0,Sara,22.0, PARIS ,,,2500.0,invalid-email,2023-01-05,80.0
967.0,Fatima,24.0,  ,FRA,IT,3500.0,user@gmail.com,2023-01-05,50.0
,Karim,26.0,LILLE,,,3000.0,user@gmail.com,,70.0
,Amina,25.0,,,,2500.0,,2023-01-05,90.0
9.0,Amina,25.0,Lille,France,Marketing,2500.0,invalid-email,,20.0
, ali ,25.0,LILLE,, SALES ,1800.0,test@yahoo.com,,50.0
98.0,Lina,27.0, Lyon ,,Finance,2500.0,,,100.0
, ali ,27.0,PARIS,FR,SALES,4000.0,,,50.0
184.0,mohamed ,25.0, PARIS ,, Finance ,3000.0,,,20.0
341.0,Mohamed,22.0,Lyon,france,,2000.0,invalid-email,,50.0
976.0,Omar,20.0,Paris,FR,Marketing,3500.0,,,30.0
, Ali ,25.0,paris,FR,SALES,2000.0,,,20.0
978.0,Nadia,24.0,Marseille,FR, IT ,999999.0,,,30.0
,,28.0,  ,,Sales,-100.0,user@gmail.com,,50.0
980.0, Sara ,25.0,,,Sales,3000.0,user@gmail.com,,20.0
,Sara,25.0,Lyon,FR, HR ,-100.0,contact@outlook.com,,80.0
,Nadia,25.0, paris ,france,it,3500.0,test@yahoo.com,2023-01-05,40.0
224.0,mohamed ,25.0,Paris,france,,3500.0,contact@outlook.com,,30.0
43.0, Lina ,25.0, marseille ,FR,Finance,2200.0,,,50.0
985.0,mohamed ,26.0,marseille,FRA,,3000.0,,,10.0
986.0,mohamed ,20.0,Lille,France,Sales,3500.0,contact@outlook.com,,50.0
84.0,Ali,26.0,Paris,,HR,2500.0,user@gmail.com,,50.0
,,28.0,lyon,FRA, SALES ,2500.0,,,50.0
,Lina,25.0,Paris,FR,,2500.0,test@yahoo.com,,70.0
,Fatima,28.0,,,,-100.0,contact@outlook.com,,50.0
332.0,mohamed ,23.0,lyon,France, IT ,3000.0,contact@outlook.com,,50.0
,,22.0,Lille,, Marketing ,2500.0,user@gmail.com,,90.0
,Lina,25.0,,france,IT,1800.0,,,50.0
123.0,SARA,26.0,Lille,France,IT,3500.0,contact@outlook.com,,90.0
995.0, Ali ,25.0,,France,,3000.0,,,10.0
232.0,Fatima,25.0,,,,2500.0,test@yahoo.com,,50.0
,mohamed ,25.0,  ,,HR,-100.0,invalid-email,,50.0
998.0,Lina,28.0,,france,it,2500.0,user@gmail.com,,50.0
217.0,Sara,21.0,Paris,FRA,HR,2500.0,test@yahoo.com,,20.0
,Omar,26.0,,,,999999.0,invalid-email,,50.0
299.0, ali ,26.0, LILLE ,,,-100.0,invalid-email,,30.0
, Mohamed ,27.0,LILLE,france,  ,3000.0,user@gmail.com,,40.0
233.0,Ali,25.0,PARIS,,it,2000.0,,,70.0
1004.0, Lina ,29.0,lyon,France,  ,2200.0,user@gmail.com,,50.0
191.0,Youssef,27.0,Paris,france,HR,999999.0,,,10.0
479.0,,24.0,Lyon,france,,1800.0,user@gmail.com,,60.0
1007.0,Karim,27.0,,FR,,3500.0,invalid-email,,50.0
, Mohamed ,25.0,PARIS,,,999999.0,invalid-email,,80.0
, Lina ,21.0,,, SALES ,4000.0,test@yahoo.com,,60.0
1010.0,  ali  ,27.0,lyon,,Sales,2200.0,,2023-01-05,100.0
,Youssef,28.0,,France,,2000.0,test@yahoo.com,,90.0
1012.0, Amina ,28.0,Lyon,FRA,,1800.0,user@gmail.com,,90.0
1013.0,Youssef,25.0,Lyon,france,,2000.0,,,60.0
, Ali ,27.0,Paris,FR,SALES,2200.0,invalid-email,2023-01-05,90.0
162.0, Youssef ,21.0,paris,France,,2200.0,contact@outlook.com,,30.0
1016.0,Mohamed,24.0,marseille,,HR,1800.0,,,30.0
,Ali,24.0, marseille ,France,it,2200.0,invalid-email,,50.0
1018.0,Ali,23.0,Lyon,,Finance,2500.0,,,90.0
1019.0,Youssef,20.0,Marseille,FRA,  ,4000.0,user@gmail.com,,10.0
, Fatima ,20.0,lyon,,Sales,2500.0,,,50.0
64.0,Amina,26.0,LILLE,France,,2500.0,test@yahoo.com,,90.0
1022.0,Omar,26.0,Lille,FRA,IT,1800.0,invalid-email,,100.0
,Mohamed,20.0,Paris,FRA,Marketing,2500.0,contact@outlook.com,,50.0
194.0,,30.0,Lyon,,,3000.0,user@gmail.com,,50.0
,Sara,24.0,paris,FRA,Sales,2200.0,,,50.0
449.0,Fatima,29.0,Lille,FR,it,2500.0,contact@outlook.com,,50.0
231.0,Fatima,30.0, Marseille ,FR, Finance ,2500.0,,,10.0
,Mohamed,30.0, Paris ,,,1800.0,user@gmail.com,,30.0
,,25.0,LILLE,FRA,,2000.0,,,20.0
1030.0,  ,25.0,,FRA,Sales,3500.0,invalid-email,,100.0
183.0,Mohamed,25.0,Paris,France,,3500.0,test@yahoo.com,,10.0
,Ali,25.0, lyon ,,it,2500.0,user@gmail.com,,100.0
320.0, mohamed  ,25.0, Lyon ,france,,3500.0,user@gmail.com,,80.0
, SARA ,29.0,Lyon,France,Finance,2500.0,invalid-email,2023-01-05,50.0
,Nadia,22.0,Lille,france,HR,2000.0,,,50.0
1036.0,Youssef,29.0,Lyon,,Marketing,2500.0,,2023-01-05,50.0
,Amina,24.0,,,,1800.0,invalid-email,,50.0
,Ali,25.0,Marseille,FRA,SALES,3000.0,user@gmail.com,,90.0
238.0,Lina,28.0,Paris,,Finance,1800.0,contact@outlook.com,,90.0
229.0, Ali ,26.0,Lyon,FR,Sales,2500.0,user@gmail.com,,40.0
,Karim,21.0,Lyon,france,HR,3500.0,contact@outlook.com,2023-01-05,50.0
1042.0,Ali,27.0, marseille ,France,it,3000.0,test@yahoo.com,2023-01-05,80.0
122.0,,20.0,Marseille,, Finance ,2000.0,,,80.0
1044.0, ali ,27.0,  ,France,Sales,1800.0,user@gmail.com,,60.0
,Sara,25.0,PARIS,France,,1800.0,contact@outlook.com,,50.0
1046.0, Sara ,30.0,Paris,,IT,3000.0,invalid-email,,20.0
316.0,Fatima,25.0,,,IT,2500.0,invalid-email,,50.0
, Amina ,21.0,Marseille,, IT ,2500.0,,,100.0
1049.0, Sara ,20.0,,,Sales,2500.0,test@yahoo.com,,30.0
,Youssef,25.0,marseille,FRA,,2200.0,test@yahoo.com,,50.0
1051.0,Mohamed,24.0,,FRA,,2500.0,contact@outlook.com,,100.0
, mohamed  ,22.0,PARIS,FRA,Marketing,2500.0,contact@outlook.com,,60.0
1053.0,Omar,29.0,,,HR,1800.0,test@yahoo.com,,90.0
1054.0,Karim,25.0, Lyon ,france,Finance,999999.0,user@gmail.com,,40.0
341.0,SARA,25.0,LILLE,,it,2500.0,,,100.0
153.0,Lina,22.0, paris ,FRA,IT,2500.0,test@yahoo.com,2023-01-05,50.0
,Fatima,27.0,,france,Finance,2500.0,,,60.0
,Karim,23.0,marseille,france, IT ,3500.0,user@gmail.com,2023-01-05,60.0
,Sara,22.0,lyon,FRA,Finance,2500.0,,,60.0
1060.0,Fatima,23.0,lyon,france,Finance,3000.0,,,60.0
,Fatima,22.0,Lyon,France, HR ,3000.0,user@gmail.com,2023-01-05,50.0
70.0, ali ,25.0,paris,FR, Finance ,3000.0,invalid-email,,60.0
414.0, ali ,22.0, Lille ,,SALES,-100.0,user@gmail.com,2023-01-05,30.0
1064.0,mohamed ,23.0,Lyon,, SALES ,-100.0,contact@outlook.com,,100.0
, Fatima ,20.0,  ,,Finance,3000.0,contact@outlook.com,,30.0
1066.0,Ali,30.0,lyon,france,  ,2500.0,invalid-email,,50.0
41.0,mohamed ,30.0,,France,HR,3000.0,invalid-email,,50.0
,Lina,27.0,Lille,FRA, HR ,3500.0,,,90.0
355.0,SARA,27.0,LILLE,FR, SALES ,2500.0,,,10.0
1070.0,,23.0,LILLE,france,SALES,2500.0,contact@outlook.com,,70.0
1071.0,,25.0,Marseille,FR,,2000.0,test@yahoo.com,,20.0
151.0,Omar,25.0, Lyon ,,IT,2500.0,,,60.0
218.0, Nadia ,26.0,marseille,FR,,3500.0,contact@outlook.com,,10.0
91.0,Fatima,24.0,,France,it,2000.0,contact@outlook.com,,90.0
,  ali  ,21.0,lyon,france, Sales ,2000.0,user@gmail.com,,10.0
1076.0, Lina ,23.0,,FR,Marketing,3000.0,,,50.0
349.0,Fatima,25.0,,france,,3000.0,user@gmail.com,,50.0
144.0,mohamed ,26.0,marseille,,IT,2500.0,,,50.0
1079.0,,26.0,Lyon,france, Finance ,2500.0,test@yahoo.com,,100.0
,mohamed ,27.0,LILLE,FR, Sales ,3500.0,test@yahoo.com,,50.0
,Karim,23.0,LILLE,FRA,,1800.0,contact@outlook.com,,100.0
1082.0,Youssef,25.0, Paris ,FRA, it ,3500.0,test@yahoo.com,,70.0
351.0, mohamed  ,25.0,Lille,FR,it,2500.0,user@gmail.com,,50.0
1084.0, Mohamed ,25.0,,,SALES,4000.0,test@yahoo.com,,20.0
273.0,Fatima,27.0,paris,FR,,2500.0,contact@outlook.com,2023-01-05,30.0
,Omar,22.0, Paris ,,,1800.0,test@yahoo.com,,20.0
466.0,Youssef,23.0,Lyon,FR,,2000.0,invalid-email,2023-01-05,60.0
1088.0,Mohamed,25.0,marseille,FRA,HR,2000.0,test@yahoo.com,,70.0
,Sara,26.0,Lyon,france,Finance,3000.0,invalid-email,,50.0
340.0,Mohamed,29.0,,FR,Finance,3000.0,,,80.0
1091.0,Ali,22.0,LILLE,France, SALES ,2500.0,test@yahoo.com,,60.0
,,27.0, LILLE ,FRA,IT,-100.0,user@gmail.com,,50.0
451.0, Lina ,25.0,lyon,FRA,HR,4000.0,test@yahoo.com,,100.0
375.0,Nadia,26.0,,france,Sales,4000.0,,2023-01-05,40.0
1095.0, Youssef ,30.0, Lille ,FR,Sales,-100.0,,,40.0
465.0,Karim,25.0,Lille,France, it ,2000.0,user@gmail.com,,50.0
399.0, Karim ,27.0,PARIS,FR,Finance,3000.0,user@gmail.com,,10.0
,SARA,30.0,LILLE,FRA, it ,-100.0,invalid-email,,40.0
1099.0,Ali,24.0,paris,,HR,3500.0,,,80.0
248.0,Sara,21.0,Lille,, Finance ,-100.0,invalid-email,,80.0
420.0,,22.0, PARIS ,France,Sales,2200.0,contact@outlook.com,2023-01-05,90.0
379.0,Mohamed,21.0,,France,Marketing,2200.0,invalid-email,,30.0
, Ali ,30.0,Lille,france,,-100.0,user@gmail.com,,50.0
, ali ,30.0,,France,SALES,-100.0,contact@outlook.com,,10.0
1105.0, Ali ,25.0,marseille,france,Finance,3500.0,test@yahoo.com,,20.0
8.0,Ali,20.0,Marseille,france,Sales,2500.0,user@gmail.com,,50.0
,Mohamed,20.0,marseille,,Sales,3500.0,contact@outlook.com,,50.0
,Fatima,28.0, marseille ,FRA,Sales,2500.0,test@yahoo.com,2023-01-05,60.0
1109.0,Ali,26.0,,FR,IT,4000.0,test@yahoo.com,,40.0
,,24.0,,,it,1800.0,user@gmail.com,,70.0
,Nadia,21.0,Lille,,HR,3000.0,user@gmail.com,,60.0
, Karim ,30.0,PARIS,FR,HR,2500.0,,,50.0
1113.0,Lina,20.0,,,,4000.0,,,50.0
,Amina,25.0,Paris,france,IT,2500.0,user@gmail.com,,40.0
377.0,mohamed ,23.0,,France,IT,2200.0,contact@outlook.com,,50.0
1116.0, Karim ,23.0,,France,Finance,-100.0,,,50.0
449.0,Mohamed,24.0, Marseille ,,IT,3000.0,invalid-email,,50.0
1118.0,Fatima,25.0,Marseille,FR,Finance,2500.0,,2023-01-05,50.0
,SARA,25.0,Lyon,,SALES,3000.0,contact@outlook.com,,80.0
1120.0, Sara ,25.0,LILLE,France, Finance ,1800.0,,,40.0
1121.0,Mohamed,29.0,Lille,france,Finance,3000.0,user@gmail.com,,50.0
239.0,Mohamed,25.0,Lyon,france, SALES ,2200.0,,,50.0
,Nadia,30.0,Lyon,FR,,2000.0,contact@outlook.com,,70.0
85.0,Nadia,26.0,Lille,,SALES,999999.0,test@yahoo.com,,50.0
